ts,open,high,low,close,volume,provenance,sha256
1789952400,0.48,0.48,0.48,0.48,3.65,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789956000,0.49,0.49,0.48,0.48,20.42,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789966800,0.5,0.5,0.5,0.5,38.64,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789984800,0.49,0.49,0.49,0.49,50.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789995600,0.44,0.44,0.44,0.44,18.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790002800,0.43,0.43,0.38,0.38,22.79,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790006400,0.44,0.44,0.44,0.44,10.31,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790020800,0.43,0.43,0.43,0.43,21.28,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790031600,0.45,0.45,0.45,0.45,2.13,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790035200,0.45,0.45,0.45,0.45,2.16,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790038800,0.45,0.49,0.45,0.49,105.73,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790042400,0.5,0.5,0.5,0.5,0.17,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790046000,0.46,0.46,0.46,0.46,100.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790053200,0.46,0.46,0.46,0.46,208.31,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790056800,0.47,0.47,0.46,0.46,468.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790071200,0.4,0.4,0.4,0.4,9.67,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790085600,0.44,0.44,0.44,0.44,2.08,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790096400,0.42,0.43,0.42,0.43,31.33,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790103600,0.46,0.46,0.46,0.46,2.08,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1790114400,0.48,0.48,0.43,0.43,20.1,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
